Index,Y_Actual,Y_Predict,Structure_Index,Per_Structure_SHAP,Y_Pred_minus_Per_Structure_SHAP
1170,358.255859375,359.6376,1170,14.538874886886806,345.09872511311323
132,374.6852111816406,370.98325,132,23.66859422073288,347.3146557792671
471,270.4327697753906,284.3151,471,-68.41897747141908,352.734077471419
3225,331.1739501953125,331.14688,3225,-14.181640478868996,345.328520478869
1405,359.0995178222656,371.37347,1405,25.011540414411783,346.3619295855882
2876,387.0679016113281,377.04398,2876,33.85505737327106,343.1889226267289
4504,348.4325866699219,347.42374,4504,11.604774268143547,335.81896573185645
4692,344.1429748535156,353.14032,4692,3.02836872651629,350.11195127348367
2826,385.7953186035156,386.6276,2826,42.03243086476687,344.5951691352331
287,392.5729370117188,376.02423,287,27.628517152585687,348.3957128474143
1869,290.9372253417969,295.21976,1869,-51.33706974155044,346.5568297415505
3114,313.3434143066406,321.37845,3114,-28.815887524317123,350.1943375243171
3625,274.0360717773437,277.06308,3625,-65.6888501211122,342.7519301211122
2312,350.2056579589844,350.5413,2312,5.881488075466272,344.6598119245337
4923,293.0963439941406,290.8552,4923,-57.77461123070013,348.62981123070017
1618,363.68939208984375,357.71744,1618,8.523401981164422,349.1940380188356
994,320.8931579589844,323.08807,994,-22.746341636477013,345.83441163647706
1803,388.1974792480469,390.00784,1803,51.07571087553465,338.93212912446535
2642,379.0748901367188,375.11563,2642,28.611146987110622,346.5044830128894
4802,322.7091064453125,326.50583,4802,-22.53285439693074,349.03868439693076
3535,366.9208984375,368.27838,3535,26.530846917985343,341.7475330820147
4831,372.4688720703125,362.7109,4831,21.092398385907217,341.6185016140928
3911,302.8338317871094,311.43472,3911,-33.786289083305896,345.22100908330594
2107,343.9141845703125,336.47897,2107,-7.59476858101632,344.0737385810163
3044,323.9388122558594,329.47745,3044,-14.007905015835789,343.48535501583575
416,375.5859680175781,377.09552,416,32.6312459824755,344.46427401752453
977,364.7760925292969,371.98343,977,26.777044331451066,345.20638566854893
2417,328.6287841796875,337.7025,2417,-12.252927906694769,349.95542790669475
505,400.7518310546875,392.95297,505,50.24776199795646,342.70520800204355
4152,375.72900390625,380.53696,4152,35.339215767327474,345.19774423267256
4255,356.5543212890625,360.65073,4255,18.67552812759164,341.9752018724084
3941,370.0523071289063,370.6375,3941,26.26303648543861,344.3744635145614
414,321.5365905761719,320.95084,414,-25.91741018348867,346.8682501834887
4148,327.2704162597656,342.82602,4148,-1.3086368093542746,344.1346568093543
1183,393.0162048339844,388.43845,1183,45.8985975001835,342.5398524998165
485,295.29833984375,288.0093,485,-55.096753822078,343.106053822078
893,392.830322265625,401.8629,893,55.214955891487136,346.6479441085129
805,350.1055908203125,346.47452,805,5.814453850525877,340.6600661494741
555,332.6324768066406,330.5552,555,-19.04917176460976,349.60437176460977
3825,324.03887939453125,338.1705,3825,-8.464471656907385,346.6349716569074
1197,349.8768005371094,354.20486,1197,3.821886887602005,350.382973112398
4253,382.4636535644531,378.0829,4253,35.932232821594766,342.15066717840523
4058,382.7496643066406,386.26663,4058,41.90856461644374,344.35806538355627
1293,301.37530517578125,304.33206,1293,-39.4251901789352,343.75725017893524
2221,302.5907287597656,296.7204,2221,-46.51376565560124,343.2341656556012
3504,369.59478759765625,363.03632,3504,18.640559953227594,344.3957600467724
3654,388.9553527832031,374.31686,3654,26.68777810401372,347.6290818959863
4758,385.4664306640625,374.52567,4758,27.324133509451023,347.20153649054896
3006,376.8728942871094,371.8431,3006,25.724614047409997,346.11848595259
2093,306.3798828125,311.77103,2093,-33.794792384511595,345.5658223845116
2187,323.82440185546875,327.23853,2187,-20.61826830099953,347.85679830099957
3036,366.9066162109375,375.28238,3036,29.7729454689806,345.5094345310194
3918,385.8954162597656,387.879,3918,40.11579811804671,347.7632018819533
1272,386.6246337890625,382.5336,1272,38.20121683295605,344.33238316704393
290,368.2078247070313,365.75327,290,22.86911063535305,342.88415936464696
4827,353.7660522460937,353.2626,4827,9.012911157741293,344.2496888422587
252,278.8261413574219,285.4042,252,-62.1112396141881,347.5154396141881
3245,370.9532165527344,364.30103,3245,17.54757692753549,346.75345307246454
350,363.0316467285156,368.5723,350,19.75633429061701,348.81596570938297
1187,349.64801025390625,360.8121,1187,16.464464753395582,344.3476352466044
1961,353.194091796875,361.55258,1961,16.2453846278921,345.30719537210786
422,378.7745971679688,386.6279,422,41.41089841965943,345.2170015803406
90,385.9240112304688,386.0305,90,43.31589270206796,342.71460729793205
3729,294.6692199707031,284.59067,3729,-56.98430296441919,341.5749729644192
2236,300.2600402832031,298.38745,2236,-46.905531735918856,345.29298173591883
670,328.5001220703125,319.59048,670,-27.95058182619441,347.54106182619444
3040,328.4285888671875,332.93436,3040,-15.310169054430506,348.24452905443053
26,323.6957092285156,316.4015,26,-24.979599886893222,341.3810998868932
429,299.03033447265625,291.37888,429,-56.71078713485053,348.0896671348505
683,270.947509765625,272.5391,683,-74.72525181517882,347.2643518151788
4463,386.2099609375,394.34854,4463,47.07422640877181,347.2743135912282
3945,354.1378173828125,345.92297,3945,-0.4889801090605377,346.41195010906057
