Index,Y_Actual,Y_Predict,Structure_Index,Per_Structure_SHAP,Y_Pred_minus_Per_Structure_SHAP
3580,188.9729156494141,189.00351,3580,1.7560798175618064,187.2474301824382
2887,180.3631591796875,180.30965,2887,-6.775416014064891,187.0850660140649
2575,182.92124938964844,183.11432,2575,-4.583617791850042,187.69793779185002
1419,181.53338623046875,181.64359,1419,-5.87256530336877,187.51615530336875
3907,187.3096618652344,187.33385,3907,-0.1413610367999508,187.47521103679998
4673,188.76319885253903,188.706,4673,1.7397202434796426,186.96627975652035
4902,184.4231109619141,184.374,4902,-2.6333194348785574,187.00731943487855
1860,188.61534118652344,188.77399,1860,1.1256416835614695,187.64834831643853
8,190.39588928222656,189.96344,8,3.265825039609745,186.69761496039024
2894,180.35618591308597,179.91136,2894,-6.535943191505793,186.4473031915058
2847,184.71484375,184.60928,2847,-3.113995740298963,187.723275740299
3664,187.29917907714844,187.28825,3664,0.0820294597987314,187.2062205402013
144,189.67913818359372,189.8955,144,3.1160747414022247,186.77942525859777
2104,192.14407348632807,192.46056,2104,4.791751259487964,187.66880874051202
3143,184.8920745849609,184.99623,3143,-2.259854838387625,187.2560848383876
841,191.45628356933597,191.73439,841,4.726752042451647,187.00763795754835
1128,184.19923400878903,184.56387,1128,-3.186395546308669,187.75026554630867
151,181.8843536376953,182.08655,151,-4.923949266522303,187.0104992665223
3591,186.10633850097656,185.74452,3591,-1.485530855023661,187.23005085502365
1052,189.9623260498047,189.9586,1052,2.808576808286781,187.15002319171322
1590,186.72122192382807,186.48288,1590,-0.0709354136038479,186.55381541360384
3008,177.5459442138672,177.70932,3008,-9.43909000846303,187.14841000846303
2029,191.3517303466797,191.47986,2029,4.504442191458875,186.97541780854112
3418,184.68344116210935,184.20389,3418,-2.7671025994766905,186.9709925994767
1807,190.44517517089844,190.79202,1807,3.746931279261463,187.04508872073853
2696,192.3148651123047,192.55269,2696,5.548202959182339,187.00448704081768
3039,190.6298370361328,190.98355,3039,4.067236431370306,186.9163135686297
472,189.470947265625,189.97566,472,2.655781106692035,187.31987889330796
3289,183.2831268310547,183.20853,3289,-3.737159690962545,186.94568969096255
4074,190.8624420166016,190.64452,4074,3.2092067587204958,187.43531324127952
3496,187.4459991455078,187.83366,3496,0.7672408599135266,187.06641914008648
279,189.67843627929688,189.66,279,2.429534051397592,187.23046594860241
1741,191.920654296875,191.8878,1741,4.380076656741808,187.5077233432582
4624,178.46054077148438,178.44388,4624,-8.709527369503476,187.1534073695035
2886,181.3155059814453,181.58023,2886,-5.098323275890532,186.67855327589052
1941,190.48789978027344,190.19931,1941,3.027393730058347,187.17191626994165
100,183.7862243652344,183.57774,100,-3.8011319107170873,187.3788719107171
2804,192.44004821777344,192.56262,2804,5.322570222765421,187.2400497772346
3570,187.24996948242188,186.9383,3570,0.1844222214689568,186.75387777853103
3684,188.11041259765625,187.94098,3684,1.0402855130796238,186.90069448692037
3661,181.69158935546875,181.74011,3661,-5.472933957010174,187.21304395701017
530,183.0782012939453,182.84558,530,-4.648844990335789,187.4944249903358
1886,188.95669555664065,188.65079,1886,1.723177993182572,186.92761200681744
681,192.2227935791016,192.01773,681,5.13001509359818,186.8877149064018
3794,192.3148956298828,192.34924,3794,4.952522897814672,187.39671710218533
3944,182.0809783935547,182.01216,3944,-4.966895453539399,186.9790554535394
4666,192.2520904541016,192.32712,4666,5.347826452790121,186.9792935472099
2018,191.7610626220703,192.19711,2018,4.944067401859969,187.25304259814004
1096,185.0087890625,185.48413,1096,-1.744715039160763,187.22884503916075
829,180.8807678222656,180.70627,829,-6.662143649911934,187.36841364991193
2805,191.6551971435547,191.76111,2805,4.934287808895078,186.82682219110492
3829,192.0167388916016,192.18936,3829,5.371282180299142,186.81807781970085
4381,191.0389709472656,190.6852,4381,3.313591941922048,187.37160805807795
3891,190.40737915039065,190.14081,3891,2.5598270918960733,187.58098290810392
764,179.85023498535156,179.2871,764,-7.8731326028342385,187.16023260283424
2767,189.77171325683597,189.53897,2767,2.246488014394465,187.29248198560555
4328,186.76144409179688,186.75461,4328,-0.4141171860363185,187.16872718603634
3295,189.33026123046875,189.23936,3295,2.3478264611822675,186.89153353881773
2194,183.22216796875,184.09175,2194,-2.854534157162044,186.94628415716204
2357,187.9221954345703,187.88985,2357,0.5795550582605635,187.31029494173944
3425,192.08848571777344,192.00389,3425,4.809353727610588,187.19453627238943
3979,177.91419982910156,177.62334,3979,-8.647239970394402,186.2705799703944
911,188.5287933349609,188.6464,911,1.5438677244379015,187.1025322755621
3145,190.8072967529297,191.06549,3145,4.3705243571309484,186.69496564286905
999,183.0017242431641,182.77881,999,-4.2713134090928255,187.0501234090928
3653,187.0745086669922,186.95688,3653,-0.1773365667606878,187.1342165667607
2483,188.26754760742188,188.20813,2483,1.0762144979633286,187.1319155020367
4076,188.7331695556641,189.21092,4076,1.7344783533892576,187.47644164661074
2370,192.42721557617188,192.23022,2370,5.233583985534491,186.9966360144655
4838,178.1846466064453,178.35303,4838,-8.814718777257724,187.1677487772577
33,192.16412353515625,192.56032,33,5.231485427492829,187.32883457250716
3789,189.5409393310547,189.67546,3789,2.4709762586834456,187.20448374131655
1020,189.68359375,190.236,1020,3.881866333052403,186.35413366694758
1647,187.4363250732422,187.64656,1647,0.575651273515768,187.07090872648422
733,190.03952026367188,190.5671,733,3.902303096193147,186.66479690380686
4582,192.140380859375,192.2768,4582,4.770036392119794,187.5067636078802
3274,188.6065368652344,188.68166,3274,1.610555240212971,187.07110475978703
1620,186.08883666992188,185.7406,1620,-0.9828878548291284,186.72348785482913
3135,181.55332946777344,181.90123,3135,-5.467335430286921,187.3685654302869
2689,183.4111328125,183.45651,2689,-3.2985378461678145,186.75504784616783
2707,192.2041473388672,192.46066,2707,5.471974018074016,186.98868598192598
297,179.32225036621094,179.35464,297,-8.304383798641442,187.65902379864144
2339,192.06198120117188,191.69458,2339,4.333480073657112,187.3610999263429
653,189.4274444580078,189.23761,653,2.1116592516142205,187.12595074838578
3774,186.30859375,186.6019,3774,-0.9574839150220116,187.559383915022
1255,190.71127319335935,190.571,1255,2.890736105417523,187.68026389458248
4520,189.2503204345703,189.7789,4520,2.5904799292127088,187.1884200707873
230,178.85301208496094,178.85431,230,-8.316917191665707,187.1712271916657
3276,187.67872619628903,187.43115,3276,0.1792338904692909,187.25191610953073
3230,178.84523010253906,178.67123,3230,-8.637650451815583,187.30888045181558
691,190.09396362304688,190.42752,691,3.0914598662248576,187.33606013377513
2754,188.82470703125,189.06483,2754,1.2751729378986545,187.78965706210136
4863,177.18927001953125,177.33284,4863,-9.650116547133514,186.9829565471335
969,179.463134765625,179.24039,969,-7.641680614391463,186.88207061439147
633,192.13528442382807,192.02185,633,4.744664672593651,187.27718532740636
4092,190.4246368408203,190.57675,4092,3.6125680948839287,186.96418190511608
4077,187.83624267578125,187.79996,4077,1.1036977100666854,186.69626228993332
1321,185.84835815429688,185.8294,1321,-1.7716961431356255,187.6010961431356
1831,191.6308135986328,191.56233,1831,4.335883402461691,187.2264465975383
2178,192.55796813964844,192.22682,2178,5.414689933349572,186.81213006665044
1417,185.37083435058597,185.37398,1417,-1.699968129783794,187.0739481297838
1782,189.08697509765625,189.2461,1782,2.055934283838301,187.19016571616172
4715,185.29103088378903,185.28467,4715,-1.7387231413977713,187.02339314139778
4701,180.8328399658203,180.43695,4701,-6.796696124889097,187.2336461248891
4118,186.84664916992188,186.31459,4118,-0.6053899156679117,186.9199799156679
1652,189.2913818359375,189.49808,1652,2.6923020478221638,186.80577795217783
1483,189.85354614257807,190.14017,1483,3.29546530997791,186.8447046900221
2275,181.1996307373047,181.10045,2275,-6.092846334425983,187.19329633442598
877,192.1970977783203,192.40997,877,4.72050039752681,187.68946960247317
3525,187.7249298095703,187.796,3525,0.3163488630979718,187.47965113690202
2016,181.2679443359375,181.36859,2016,-5.656945048802189,187.0255350488022
426,189.1877593994141,189.68451,426,3.3911487349816065,186.29336126501838
626,178.91322326660156,178.93044,626,-8.58408548256182,187.51452548256182
1589,187.22775268554688,187.19308,1589,0.0153264632260589,187.17775353677396
2223,185.23443603515625,185.16937,2223,-1.9343350510540844,187.10370505105408
2217,191.651123046875,191.86143,2217,4.572934849880812,187.2884951501192
4483,189.32156372070312,188.88579,4483,1.774533991437116,187.11125600856286
1485,188.9021148681641,188.74008,1485,1.67623269459469,187.06384730540532
1739,181.6135711669922,181.60823,1739,-5.2843897624577245,186.8926197624577
2480,189.7774810791016,189.95398,2480,2.1549719250188444,187.79900807498115
2584,189.4904937744141,189.79163,2584,2.711253346488742,187.08037665351125
2893,191.0494537353516,190.75067,2893,3.152441213878592,187.5982287861214
149,180.75767517089844,180.62927,149,-5.8191450656756345,186.44841506567562
676,181.9828186035156,182.05411,676,-5.253603441959942,187.30771344195995
1261,182.79676818847656,183.1394,1261,-3.535392312017837,186.67479231201784
4917,188.38221740722656,187.98479,4917,0.8178730320358363,187.16691696796417
12,188.96115112304688,188.77948,12,1.51042707787769,187.2690529221223
1833,189.7577972412109,189.76175,1833,2.2980673380490724,187.46368266195094
3248,191.63352966308597,191.77295,3248,4.60892231231229,187.1640276876877
1491,190.56716918945312,190.77756,1491,3.280863158972521,187.49669684102747
2727,187.86990356445312,187.99881,2727,0.5941398630868429,187.40467013691315
3686,177.81980895996094,177.95325,3686,-9.239194529888788,187.19244452988877
1424,189.17079162597656,189.29764,1424,2.3641304398066247,186.9335095601934
4605,180.6049652099609,180.58286,4605,-6.1985763882971066,186.78143638829712
4595,188.5891571044922,188.36487,4595,1.1976678032402532,187.16720219675975
731,185.20518493652344,185.25734,731,-1.8392750025844005,187.0966150025844
1231,192.16964721679688,191.93716,1231,4.481934752653813,187.4552252473462
1634,186.90293884277344,186.84607,1634,-0.1775840699273413,187.02365406992735
