LAMMPS data file via write_data version 30 Jul 2021 timestep = 0
3600 atoms
9 atom types
0.3 44.054073024 xlo xhi
0.3 25.4346309193 ylo yhi
0.2185227682 35.1227340024 zlo zhi
0.0 0.0 0.0 xy xz yz
 
Masses
 
1 0.1
2 0.1
3 0.1
4 0.1
5 0.1
6 0.1
7 0.1
8 0.1
9 0.1
 
Atoms  # atomic
 
239 3 7.3286153179 22.8527615347 2.3256376441
240 4 7.3320074815 25.4154786422 2.3496901361
241 3 9.5546676278 1.3122667173 2.3735890495
242 5 9.5370019445 3.8400188377 2.360049706
243 5 9.5369578904 6.3667713771 2.346971098
244 2 9.5540068167 8.8989669275 2.2811103418
245 5 9.5662097949 11.464303802 2.3743604326
246 5 9.5608792521 14.0025782293 2.380206888
247 3 9.5273100485 16.5036672261 2.38014057
248 5 9.5343587001 19.0816705468 2.351065362
249 5 9.5228605871 21.6073548317 2.3531770668
250 4 9.5647560105 24.138253216 2.3393061332
251 2 11.703096661 2.5701694544 2.2880388278
252 3 11.7294850508 5.1350485056 2.3250756863
253 5 11.7709399335 7.6448870154 2.3474806995
254 5 11.7506750599 10.1908935704 2.3600427251
255 5 11.7324807277 12.7196808803 2.3770550377
256 3 11.7313353218 15.2232370363 2.3741230839
257 4 11.7351239721 17.7820626453 2.3483358527
258 3 11.7161807207 20.3612105244 2.3359553289
259 5 11.7429655971 22.8879884985 2.3283322492
260 5 11.7255201842 25.4175388473 2.3160738902
261 1 13.991309268 1.2526453989 2.3723918351
262 4 13.9621014176 3.8216804688 2.331372406
263 5 13.9596343895 6.3882636402 2.3387720988
264 5 13.9398541107 8.9342956299 2.3554877256
265 3 13.9498103312 11.460514042 2.3543323962
266 5 13.9191046423 13.9842907296 2.3744197697
267 3 13.934038973 16.5045320035 2.327501529
268 5 13.914082478 19.0866811691 2.3257598088
269 3 13.8850067898 21.6232260414 2.3344858617
270 3 13.940647084 24.1648069706 2.3417319759
271 3 16.178814264 2.5591308246 2.3467093164
272 3 16.1741004782 5.1131238537 2.3476447493
273 4 16.1422053293 7.6398763931 2.336286919
274 3 16.0957723363 10.2027461084 2.2987997961
275 3 16.1386369494 12.7444796455 2.3444126193
276 5 16.1314561355 15.2588709542 2.3532678177
277 3 16.1234823483 17.7872004408 2.3168697062
278 4 16.0875342247 20.3455173572 2.3812226005
279 5 16.1201342387 22.8770007379 2.3443637534
280 3 16.1404431664 25.1424893046 2.3634179623
281 5 18.332529786 1.309150975 2.3438017956
282 5 18.3483011441 3.8282171689 2.362262633
283 3 18.3637200697 6.3268390065 2.3595715183
284 4 18.3449530346 8.9015866945 2.3439483933
285 4 18.3607684468 11.4266605483 2.3588455107
286 5 18.3310319475 14.0104375302 2.3281821611
287 4 18.351869524 16.5272451289 2.3343183214
288 1 18.3284768113 19.0960411133 2.3857287342
289 3 18.3002381504 21.6380798659 2.35668494
290 2 18.2759203021 24.1230941759 2.2407017365
