1690,1108
1721,345
1733,1545
1737,1945
1741,2345
1745,2745
1749,3145
1753,3545
1725,745
1757,3945
1729,1145
1441,65
1453,1265
1457,1665
1461,2065
1465,2465
1469,2865
1473,3265
1445,465
1477,3665
1449,865
1722,348
1734,1548
1738,1948
1742,2348
1746,2748
1750,3148
1754,3548
1758,3948
1726,748
1730,1148
1761,385
1773,1585
1777,1985
1781,2385
1785,2785
1789,3185
1793,3585
1765,785
1797,3985
1769,1185
1762,388
1774,1588
1778,1988
1782,2388
1786,2788
1790,3188
1794,3588
1798,3988
1766,788
1770,1188
1442,68
1454,1268
1458,1668
1462,2068
1466,2468
1470,2868
1474,3268
1478,3668
1446,468
1450,868
1481,105
1493,1305
1497,1705
1501,2105
1505,2505
1509,2905
1513,3305
1485,505
1517,3705
1489,905
1482,108
1494,1308
1498,1708
1502,2108
1506,2508
1510,2908
1514,3308
1518,3708
1486,508
1490,908
1003,27
1015,1227
1019,1627
1023,2027
1027,2427
1031,2827
1035,3227
1039,3627
1007,427
1011,827
1004,26
1016,1226
1020,1626
1024,2026
1028,2426
1032,2826
1036,3226
1008,426
1040,3626
1012,826
1123,147
1135,1347
1139,1747
1143,2147
1147,2547
1151,2947
1155,3347
1159,3747
1127,547
1131,947
1124,146
1136,1346
1140,1746
1144,2146
1148,2546
1152,2946
1156,3346
1128,546
1160,3746
1132,946
1163,187
1175,1387
1179,1787
1183,2187
1187,2587
1191,2987
1195,3387
1199,3787
1167,587
1171,987
1164,186
1176,1386
1180,1786
1184,2186
1188,2586
1192,2986
1196,3386
1168,586
1200,3786
1172,986
1203,227
1215,1427
1219,1827
1223,2227
1227,2627
1231,3027
1235,3427
1239,3827
1207,627
1211,1027
1204,226
1216,1426
1220,1826
1224,2226
1228,2626
1232,3026
1236,3426
1208,626
1240,3826
1212,1026
1243,267
1255,1467
1259,1867
1263,2267
1267,2667
1271,3067
1275,3467
1279,3867
1247,667
1251,1067
1244,266
1256,1466
1260,1866
1264,2266
1268,2666
1272,3066
1276,3466
1248,666
1280,3866
1252,1066
1283,307
1295,1507
1299,1907
1303,2307
1307,2707
1311,3107
1315,3507
1319,3907
1287,707
1291,1107
1284,306
1296,1506
1300,1906
1304,2306
1308,2706
1312,3106
1316,3506
1288,706
1320,3906
1292,1106
1323,347
1335,1547
1339,1947
1343,2347
1347,2747
1351,3147
1355,3547
1359,3947
1327,747
1331,1147
1043,67
1055,1267
1059,1667
1063,2067
1067,2467
1071,2867
1075,3267
1079,3667
1047,467
1051,867
1324,346
1336,1546
1340,1946
1344,2346
1348,2746
1352,3146
1356,3546
1328,746
1360,3946
1332,1146
1363,387
1375,1587
1379,1987
1383,2387
1387,2787
1391,3187
1395,3587
1399,3987
1367,787
1371,1187
1364,386
1376,1586
1380,1986
1384,2386
1388,2786
1392,3186
1396,3586
1368,786
1400,3986
1372,1186
1044,66
1056,1266
1060,1666
1064,2066
1068,2466
1072,2866
1076,3266
1048,466
1080,3666
1052,866
1083,107
1095,1307
1099,1707
1103,2107
1107,2507
1111,2907
1115,3307
1119,3707
1087,507
1091,907
1084,106
1096,1306
1100,1706
1104,2106
1108,2506
1112,2906
1116,3306
1088,506
1120,3706
1092,906
1001,29
1013,1229
1017,1629
1021,2029
1025,2429
1029,2829
1033,3229
1005,429
1037,3629
1009,829
1002,32
1014,1232
1018,1632
1022,2032
1026,2432
1030,2832
1034,3232
1038,3632
1006,432
1010,832
1121,149
1133,1349
1137,1749
1141,2149
1145,2549
1149,2949
1153,3349
1125,549
1157,3749
1129,949
1122,152
1134,1352
1138,1752
1142,2152
1146,2552
1150,2952
1154,3352
1158,3752
1126,552
1130,952
1161,189
1173,1389
1177,1789
1181,2189
1185,2589
1189,2989
1193,3389
1165,589
1197,3789
1169,989
1162,192
1174,1392
1178,1792
1182,2192
1186,2592
1190,2992
1194,3392
1198,3792
1166,592
1170,992
1201,229
1213,1429
1217,1829
1221,2229
1225,2629
1229,3029
1233,3429
1205,629
1237,3829
1209,1029
1202,232
1214,1432
1218,1832
1222,2232
1226,2632
1230,3032
1234,3432
1238,3832
1206,632
1210,1032
1241,269
1253,1469
1257,1869
1261,2269
1265,2669
1269,3069
1273,3469
1245,669
1277,3869
1249,1069
1242,272
1254,1472
1258,1872
1262,2272
1266,2672
1270,3072
1274,3472
1278,3872
1246,672
1250,1072
1281,309
1293,1509
1297,1909
1301,2309
1305,2709
1309,3109
1313,3509
1285,709
1317,3909
1289,1109
1282,312
1294,1512
1298,1912
1302,2312
1306,2712
1310,3112
1314,3512
1318,3912
1286,712
1290,1112
1321,349
1333,1549
1337,1949
1341,2349
1345,2749
1349,3149
1353,3549
1325,749
1357,3949
1329,1149
1041,69
1053,1269
1057,1669
1061,2069
1065,2469
1069,2869
1073,3269
1045,469
1077,3669
1049,869
1322,352
1334,1552
1338,1952
1342,2352
1346,2752
1350,3152
1354,3552
1358,3952
1326,752
1330,1152
1361,389
1373,1589
1377,1989
1381,2389
1385,2789
1389,3189
1393,3589
1365,789
1397,3989
1369,1189
1362,392
1374,1592
1378,1992
