File,N_1-1,E_1-1,N_1-2,E_1-2,N_1-3,E_1-3,N_1-4,E_1-4,N_1-5,E_1-5,N_2-2,E_2-2,N_2-3,E_2-3,N_2-4,E_2-4,N_2-5,E_2-5,N_3-3,E_3-3,N_3-4,E_3-4,N_3-5,E_3-5,N_4-4,E_4-4,N_4-5,E_4-5,N_5-5,E_5-5,File_Index,Index,Y_Actual,Y_Predict,Structure
dump_239.csv,555.0,-3.553694603603604,764.0,-3.641832382198952,802.0,-3.973309993765586,765.0,-3.799658941176472,717.0,-3.987583235704324,469.0,-3.755958891257996,725.0,-4.071037013793103,695.0,-3.904309510791367,658.0,-4.087468837386018,718.0,-4.394459700557103,931.0,-4.236208743286788,890.0,-4.402641247191012,504.0,-4.064143283730159,681.0,-4.249076600587372,379.0,-4.4179455804749335,239,4863,177.18927001953125,177.33284,dump_239.lammpstraj
dump_240.csv,360.0,-3.6073939722222224,599.0,-3.697906661101836,585.0,-4.010248452991453,465.0,-3.84266023655914,545.0,-4.030142275229358,909.0,-3.800383432343234,1243.0,-4.101976130329847,969.0,-3.939475092879257,1176.0,-4.124733971088435,633.0,-4.407269873617693,710.0,-4.257977295774648,851.0,-4.421295381903643,237.0,-4.089706223628692,418.0,-4.274898911483254,425.0,-4.439300623529412,240,969,179.463134765625,179.24039,dump_240.lammpstraj
dump_241.csv,61.0,-3.653991229508197,131.0,-3.7270686259541983,207.0,-4.069049371980676,195.0,-3.9130157692307694,206.0,-4.069520533980582,181.0,-3.8009748066298346,372.0,-4.1300190322580645,339.0,-3.979531519174041,373.0,-4.129700951742628,996.0,-4.475795542168674,1296.0,-4.3295196141975305,1385.0,-4.469013223826715,460.0,-4.17280825,716.0,-4.32828122905028,924.0,-4.466329918831169,241,633,192.13528442382807,192.02185,dump_241.lammpstraj
dump_242.csv,89.0,-3.6445835393258426,203.0,-3.718054408866995,265.0,-4.061342226415095,238.0,-3.901866722689076,261.0,-4.064953180076628,198.0,-3.795936515151515,404.0,-4.122729653465346,374.0,-3.9666347994652407,410.0,-4.125451707317073,957.0,-4.464143396029258,1170.0,-4.319306739316239,1315.0,-4.462702555133079,451.0,-4.160782971175166,700.0,-4.320443142857143,922.0,-4.4622928850325385,242,4092,190.4246368408203,190.57675,dump_242.lammpstraj
dump_243.csv,130.0,-3.635499192307692,239.0,-3.715832907949791,322.0,-4.058995714285714,304.0,-3.893912302631579,325.0,-4.060038584615384,199.0,-3.793036231155779,413.0,-4.127870750605327,396.0,-3.963320202020202,420.0,-4.126469238095238,796.0,-4.46977351758794,1067.0,-4.315300440487348,1131.0,-4.463616609195402,547.0,-4.148567577696527,806.0,-4.31287844292804,937.0,-4.461966787620064,243,4077,187.83624267578125,187.79996,dump_243.lammpstraj
dump_244.csv,72.0,-3.669626666666667,219.0,-3.7578931278538814,208.0,-4.084085024038462,193.0,-3.914343549222798,221.0,-4.094297194570136,778.0,-3.846413284061697,1054.0,-4.160177912713472,963.0,-3.994285804776739,1091.0,-4.169472332722273,570.0,-4.478908456140351,768.0,-4.3223714583333335,859.0,-4.481400686845169,390.0,-4.155434282051282,625.0,-4.329557288,823.0,-4.4888254981774,244,1321,185.84835815429688,185.8294,dump_244.lammpstraj
dump_245.csv,70.0,-3.636542071428571,158.0,-3.715163607594937,228.0,-4.062137478070175,212.0,-3.9039005424528304,229.0,-4.061548296943231,169.0,-3.793384378698225,383.0,-4.125325130548303,332.0,-3.971981144578313,380.0,-4.12663575,996.0,-4.469725050200804,1237.0,-4.325771576394503,1364.0,-4.465962056451613,473.0,-4.167395845665962,711.0,-4.32554082278481,915.0,-4.466177147540984,245,1831,191.6308135986328,191.56233,dump_245.lammpstraj
dump_246.csv,58.0,-3.640753706896552,131.0,-3.72015606870229,199.0,-4.070672688442211,180.0,-3.911828388888889,196.0,-4.071876428571429,167.0,-3.794897215568864,377.0,-4.1255325066313,343.0,-3.97522555393586,375.0,-4.128918266666667,1016.0,-4.472725585629922,1270.0,-4.328569236220472,1381.0,-4.46893783852281,466.0,-4.175801190987125,720.0,-4.33122925,934.0,-4.46823080299786,246,2178,192.55796813964844,192.22682,dump_246.lammpstraj
dump_247.csv,275.0,-3.5914808181818185,363.0,-3.6827608402203857,501.0,-4.024033223552895,489.0,-3.8589483231083848,495.0,-4.025364626262626,194.0,-3.77275,403.0,-4.100802543424318,370.0,-3.940363216216216,392.0,-4.107058290816327,881.0,-4.445598813847901,1194.0,-4.289464011725293,1216.0,-4.441279078947368,608.0,-4.126987467105264,845.0,-4.294141887573964,642.0,-4.445138154205607,247,1417,185.370834350586,185.37398,dump_247.lammpstraj
dump_248.csv,136.0,-3.6348182352941176,250.0,-3.70705538,330.0,-4.053618121212121,308.0,-3.8908616071428574,325.0,-4.057144507692308,200.0,-3.786477,412.0,-4.116863932038835,378.0,-3.957925978835979,411.0,-4.117239914841849,957.0,-4.462818866248694,1185.0,-4.310075046413503,1287.0,-4.456436697746698,454.0,-4.152705385462555,705.0,-4.312148163120567,896.0,-4.454049213169642,248,1782,189.08697509765625,189.2461,dump_248.lammpstraj
dump_249.csv,101.0,-3.6569270792079207,261.0,-3.738768122605364,281.0,-4.07782049822064,276.0,-3.903782880434783,289.0,-4.078514878892734,434.0,-3.818320599078341,656.0,-4.14716650152439,662.0,-3.9774283081571,674.0,-4.148991253709199,612.0,-4.479016895424836,857.0,-4.321852427071178,888.0,-4.478395698198198,589.0,-4.157388735144313,873.0,-4.32517989117984,871.0,-4.479321033295063,249,4715,185.29103088378903,185.28467,dump_249.lammpstraj
dump_250.csv,254.0,-3.641877755905512,475.0,-3.727379736842105,439.0,-4.032580740318906,295.0,-3.870351593220339,465.0,-4.054341978494624,926.0,-3.822768299136069,1192.0,-4.11998322147651,868.0,-3.961703024193549,1293.0,-4.141236883217323,489.0,-4.417162638036809,498.0,-4.273287138554217,746.0,-4.43235177613941,156.0,-4.107382051282052,345.0,-4.284554507246377,769.0,-4.45254044863459,250,4701,180.8328399658203,180.43695,dump_250.lammpstraj
dump_251.csv,116.0,-3.640730431034483,216.0,-3.7172705092592593,301.0,-4.073352441860465,302.0,-3.9009493211920527,302.0,-4.067509668874171,194.0,-3.806133118556701,385.0,-4.14288612987013,394.0,-3.977696687817259,390.0,-4.141121897435897,754.0,-4.492820716180371,1071.0,-4.3341449859943975,1060.0,-4.484084731132076,843.0,-4.166081684460261,1147.0,-4.3324418962510896,726.0,-4.479806026170799,251,4118,186.84664916992188,186.31459,dump_251.lammpstraj
dump_252.csv,119.0,-3.633866386554622,223.0,-3.7088982959641257,292.0,-4.053306164383561,266.0,-3.890091428571429,290.0,-4.056240724137931,234.0,-3.798309572649573,448.0,-4.124492845982143,399.0,-3.968195814536341,446.0,-4.126881098654708,882.0,-4.465984172335601,1133.0,-4.315380732568403,1245.0,-4.46238440562249,483.0,-4.155826097308489,727.0,-4.318740137551582,905.0,-4.462641784530387,252,1652,189.2913818359375,189.49808,dump_252.lammpstraj
dump_253.csv,109.0,-3.632312844036697,222.0,-3.714813310810811,283.0,-4.053715494699647,250.0,-3.89490384,281.0,-4.056906957295373,265.0,-3.793229849056604,473.0,-4.12087567653277,427.0,-3.965651206088993,474.0,-4.125287405063292,935.0,-4.461755780748663,1165.0,-4.313242725321889,1277.0,-4.459396989036805,420.0,-4.16022294047619,659.0,-4.3162109332321705,900.0,-4.461102494444444,253,1483,189.85354614257807,190.14017,dump_253.lammpstraj
dump_254.csv,472.0,-3.5628838877118643,626.0,-3.651874416932908,709.0,-3.982354301833568,661.0,-3.8164860892586994,639.0,-3.996939381846635,389.0,-3.755247095115681,632.0,-4.0817016613924055,586.0,-3.917030819112628,579.0,-4.091279395509499,845.0,-4.409698455621301,1089.0,-4.253553820018365,1073.0,-4.413076043802423,457.0,-4.087834814004376,652.0,-4.263594562883436,448.0,-4.419650401785715,254,2275,181.1996307373047,181.10045,dump_254.lammpstraj
dump_255.csv,55.0,-3.646488909090909,140.0,-3.724470642857143,199.0,-4.071405452261307,180.0,-3.910695694444444,200.0,-4.069382525,180.0,-3.7938312777777776,380.0,-4.126116763157895,350.0,-3.972516928571429,380.0,-4.128182039473684,1013.0,-4.475046850937808,1260.0,-4.330581313492063,1383.0,-4.470065878524945,462.0,-4.175329772727273,720.0,-4.330494819444445,921.0,-4.468346330076004,255,877,192.1970977783203,192.40997,dump_255.lammpstraj
dump_256.csv,104.0,-3.621416586538461,211.0,-3.710058767772512,288.0,-4.063944340277778,285.0,-3.898966315789474,292.0,-4.064919469178082,214.0,-3.801295654205608,412.0,-4.135621759708737,401.0,-3.9700798503740646,410.0,-4.135987585365854,840.0,-4.485277166666666,1125.0,-4.327037897777777,1144.0,-4.478113317307692,710.0,-4.163413929577465,990.0,-4.328536323232323,787.0,-4.47703040660737,256,3525,187.7249298095703,187.796,dump_256.lammpstraj
dump_257.csv,440.0,-3.5697436363636363,642.0,-3.654854711838006,694.0,-3.9889067651296832,660.0,-3.822090848484848,552.0,-4.005082336956521,471.0,-3.763854161358811,742.0,-4.082748221024259,695.0,-3.920381985611511,603.0,-4.097322578772803,907.0,-4.411544421168688,1159.0,-4.253932584124245,1019.0,-4.41639018155054,493.0,-4.087232484787019,621.0,-4.268385209339774,286.0,-4.42997520979021,257,2016,181.2679443359375,181.36859,dump_257.lammpstraj
dump_258.csv,101.0,-3.6481677227722775,207.0,-3.720735917874396,294.0,-4.06292100340136,265.0,-3.904227905660377,295.0,-4.060975762711864,183.0,-3.797653551912568,421.0,-4.123302541567696,389.0,-3.965664318766067,419.0,-4.122443973747017,922.0,-4.467628774403471,1169.0,-4.316601963216424,1261.0,-4.462099000793021,468.0,-4.157824871794872,738.0,-4.318705325203252,897.0,-4.4604962653288736,258,426,189.1877593994141,189.68451,dump_258.lammpstraj
dump_259.csv,278.0,-3.621685665467626,484.0,-3.7107882954545457,437.0,-4.03527114416476,483.0,-3.858949606625259,504.0,-4.046583621031746,532.0,-3.809058026315789,677.0,-4.12366947562777,748.0,-3.9514296122994654,795.0,-4.134205955974843,348.0,-4.4469284482758615,560.0,-4.280234035714286,592.0,-4.449198361486486,520.0,-4.107862894230769,773.0,-4.289367419146184,943.0,-4.457082158006362,259,626,178.91322326660156,178.93044,dump_259.lammpstraj
dump_260.csv,164.0,-3.62382618902439,318.0,-3.7039031603773593,372.0,-4.043899274193548,337.0,-3.887198308605341,373.0,-4.050689986595175,283.0,-3.786899717314488,505.0,-4.116495891089109,462.0,-3.959265292207792,515.0,-4.119390398058252,834.0,-4.4549095383693045,1065.0,-4.306856708920187,1172.0,-4.451965571672355,471.0,-4.146310063694267,712.0,-4.310580505617978,864.0,-4.455916203703704,260,1589,187.22775268554688,187.19308,dump_260.lammpstraj
dump_261.csv,244.0,-3.6093944672131135,337.0,-3.684095356083086,457.0,-4.036116531728665,450.0,-3.865035522222222,433.0,-4.035533302540416,229.0,-3.7850179694323134,439.0,-4.1187065261959,438.0,-3.954441484018265,413.0,-4.1208981113801455,892.0,-4.462832892376682,1211.0,-4.306412848885219,1153.0,-4.460143881179532,791.0,-4.144126864728192,1001.0,-4.3092242257742255,495.0,-4.4607958080808086,261,2223,185.23443603515625,185.16937,dump_261.lammpstraj
dump_262.csv,88.0,-3.6331032386363633,165.0,-3.709006424242424,225.0,-4.054719977777778,206.0,-3.896843349514563,226.0,-4.052738384955752,187.0,-3.798970187165776,387.0,-4.126534018087855,365.0,-3.974659794520548,388.0,-4.126918891752577,989.0,-4.473512214357937,1257.0,-4.328127792362769,1368.0,-4.46717735745614,440.0,-4.171802431818182,703.0,-4.3264924751066856,928.0,-4.46419364762931,262,2217,191.651123046875,191.86143,dump_262.lammpstraj
dump_263.csv,103.0,-3.6322553883495146,240.0,-3.7212522291666654,292.0,-4.058521849315068,271.0,-3.898566162361624,291.0,-4.062906116838488,338.0,-3.8004878106508873,572.0,-4.127065262237762,540.0,-3.9703343240740745,568.0,-4.1328605897887325,923.0,-4.464206484290358,1181.0,-4.314242002540221,1277.0,-4.464311444792482,442.0,-4.158591900452489,717.0,-4.319315083682008,765.0,-4.466309967320261,263,4483,189.32156372070312,188.88579,dump_263.lammpstraj
dump_264.csv,102.0,-3.641003725490197,227.0,-3.73062486784141,274.0,-4.063492445255475,258.0,-3.9030249418604654,274.0,-4.066776989051094,330.0,-3.810537106060606,551.0,-4.132737386569873,502.0,-3.976077460159362,554.0,-4.135749323104693,814.0,-4.470282807125307,1066.0,-4.319059333958724,1143.0,-4.464920454943132,438.0,-4.162499874429224,714.0,-4.322119180672269,920.0,-4.464874418478261,264,1485,188.9021148681641,188.74008,dump_264.lammpstraj
dump_265.csv,382.0,-3.583612670157068,486.0,-3.6684426646090538,604.0,-4.007432880794702,569.0,-3.838040439367311,634.0,-4.01011739747634,199.0,-3.758698140703518,401.0,-4.087332930174563,363.0,-3.9244594903581262,411.0,-4.089679768856448,653.0,-4.4236130474732,864.0,-4.268802280092593,950.0,-4.420734336842105,435.0,-4.101841701149425,692.0,-4.272631481213873,931.0,-4.425777593984963,265,1739,181.6135711669922,181.60823,dump_265.lammpstraj
dump_266.csv,104.0,-3.647269903846154,219.0,-3.716240684931507,301.0,-4.058217375415282,264.0,-3.902696912878788,300.0,-4.059801116666667,193.0,-3.794274896373057,394.0,-4.12114038071066,355.0,-3.968369605633803,390.0,-4.123166769230769,937.0,-4.462317753468517,1198.0,-4.313884378130217,1294.0,-4.4580050309119015,441.0,-4.156895487528344,705.0,-4.314456120567376,921.0,-4.456619994571119,266,2480,189.7774810791016,189.95398,dump_266.lammpstraj
dump_267.csv,111.0,-3.614422207207207,198.0,-3.709930126262626,284.0,-4.053011443661973,265.0,-3.8873403207547175,286.0,-4.0529357167832165,201.0,-3.796779452736318,427.0,-4.1253596604215454,383.0,-3.966740835509138,428.0,-4.126824684579439,915.0,-4.471650535519125,1160.0,-4.318534801724137,1252.0,-4.464891649361023,504.0,-4.15586748015873,759.0,-4.319307417654809,884.0,-4.465450180995475,267,2584,189.4904937744141,189.79163,dump_267.lammpstraj
dump_268.csv,96.0,-3.63266734375,207.0,-3.7121208212560384,268.0,-4.0605995335820895,247.0,-3.9042299797570847,269.0,-4.061660315985129,171.0,-3.790088801169591,381.0,-4.1204643832021,363.0,-3.965008829201102,379.0,-4.119586952506596,980.0,-4.467906418367346,1211.0,-4.320840206440957,1343.0,-4.461281813104989,454.0,-4.162798766519824,711.0,-4.320887812939522,906.0,-4.4588508885209714,268,2893,191.0494537353516,190.75067,dump_268.lammpstraj
dump_269.csv,400.0,-3.5890303125000003,458.0,-3.666227052401747,634.0,-4.0047948028391165,599.0,-3.8365913856427376,646.0,-4.010315139318886,168.0,-3.766492886904762,373.0,-4.085595080428954,363.0,-3.921411336088154,388.0,-4.0887743427835055,641.0,-4.421619945397816,872.0,-4.266551542431193,919.0,-4.421203128400435,543.0,-4.104586003683241,803.0,-4.275776674968866,873.0,-4.428836523482245,269,149,180.75767517089844,180.62927,dump_269.lammpstraj
dump_270.csv,66.0,-3.673220833333333,232.0,-3.765159073275862,204.0,-4.097372058823529,224.0,-3.921446517857144,232.0,-4.103094525862069,681.0,-3.8470710792951537,830.0,-4.17122984939759,953.0,-3.998291909758657,971.0,-4.177987409886715,333.0,-4.502626186186187,555.0,-4.336527423423424,564.0,-4.500571391843971,730.0,-4.161522732876713,1015.0,-4.340447354679803,853.0,-4.5042890973036345,270,676,181.9828186035156,182.05411,dump_270.lammpstraj
dump_271.csv,442.0,-3.565964389140272,522.0,-3.649770890804598,711.0,-3.985416582278481,661.0,-3.8205962027231473,677.0,-3.9931704135893646,194.0,-3.7531422938144328,419.0,-4.072510525059666,380.0,-3.915713842105263,399.0,-4.08051269423559,948.0,-4.405526940928271,1200.0,-4.2519946875,1237.0,-4.406147299919159,441.0,-4.09416746031746,659.0,-4.262078254931715,549.0,-4.413327786885247,271,1261,182.79676818847656,183.1394,dump_271.lammpstraj
dump_272.csv,117.0,-3.633920299145299,213.0,-3.716287629107981,291.0,-4.059558092783504,282.0,-3.891969893617021,295.0,-4.058818830508474,205.0,-3.799381756097561,409.0,-4.133932787286064,400.0,-3.9714408125,406.0,-4.130633633004926,785.0,-4.478823248407643,1081.0,-4.323168612395929,1115.0,-4.470856488789237,600.0,-4.161040175,878.0,-4.322955671981777,915.0,-4.468487846994536,272,4917,188.38221740722656,187.98479,dump_272.lammpstraj
dump_273.csv,133.0,-3.635884398496241,241.0,-3.7170412033195017,323.0,-4.055096780185759,302.0,-3.888426639072848,327.0,-4.055760764525994,189.0,-3.792360343915344,411.0,-4.119419513381995,383.0,-3.96128955613577,409.0,-4.119277885085574,917.0,-4.462653189749182,1168.0,-4.311315616438356,1257.0,-4.455549948289579,477.0,-4.154093857442348,723.0,-4.310907863070539,897.0,-4.456307118171683,273,12,188.96115112304688,188.77948,dump_273.lammpstraj
dump_274.csv,107.0,-3.641974766355141,225.0,-3.713092133333333,301.0,-4.057622259136212,275.0,-3.8983206,300.0,-4.060025783333333,177.0,-3.794769152542373,399.0,-4.117125175438597,374.0,-3.9616469652406416,397.0,-4.120498929471032,934.0,-4.46199607601713,1190.0,-4.31187,1289.0,-4.459484282389449,465.0,-4.156017817204301,716.0,-4.317098889664805,913.0,-4.458845460021906,274,1833,189.7577972412109,189.76175,dump_274.lammpstraj
dump_275.csv,56.0,-3.6590857142857134,144.0,-3.728621076388889,203.0,-4.071984408866995,189.0,-3.9125121957671953,200.0,-4.071835625,225.0,-3.798916911111111,454.0,-4.131620572687225,424.0,-3.978178974056604,451.0,-4.131435277161862,995.0,-4.476434522613065,1290.0,-4.330342034883722,1375.0,-4.471285403636363,462.0,-4.173295476190476,711.0,-4.330024992967651,873.0,-4.46667195303551,275,3248,191.633529663086,191.77295,dump_275.lammpstraj
dump_276.csv,80.0,-3.629632625,185.0,-3.717566486486487,250.0,-4.06134046,236.0,-3.900452754237288,252.0,-4.063274067460317,204.0,-3.794184166666666,414.0,-4.122600809178744,378.0,-3.966345132275132,420.0,-4.123984452380952,952.0,-4.470286580882353,1196.0,-4.32417843645485,1319.0,-4.46409579984837,452.0,-4.164968340707964,707.0,-4.322055183875531,925.0,-4.464074729729729,276,1491,190.56716918945312,190.77756,dump_276.lammpstraj
dump_277.csv,205.0,-3.6136813902439022,336.0,-3.687746413690476,418.0,-4.033363265550239,377.0,-3.867250477453581,410.0,-4.0369313658536585,242.0,-3.777709462809917,468.0,-4.1065583226495725,424.0,-3.952923997641509,450.0,-4.110321233333334,989.0,-4.446018963599595,1247.0,-4.2977699478749,1343.0,-4.443435629188384,437.0,-4.145392963386728,686.0,-4.303228913994169,707.0,-4.446787814710042,277,2727,187.86990356445312,187.99881,dump_277.lammpstraj
dump_278.csv,614.0,-3.533346441368078,650.0,-3.6252233,876.0,-3.9568621461187217,818.0,-3.7854512530562334,855.0,-3.966954239766082,213.0,-3.7422963615023472,425.0,-4.0550978,405.0,-3.892763456790123,417.0,-4.068062002398082,721.0,-4.388525665742025,963.0,-4.226564646936656,986.0,-4.388473007099392,484.0,-4.061986198347108,711.0,-4.236239739803095,597.0,-4.396147420435511,278,3686,177.81980895996094,177.95325,dump_278.lammpstraj
dump_279.csv,129.0,-3.636732868217054,236.0,-3.708284152542373,333.0,-4.05472963963964,305.0,-3.892011491803279,332.0,-4.0561915060240965,191.0,-3.7882927225130887,411.0,-4.116614197080292,376.0,-3.961699694148936,411.0,-4.117290437956204,922.0,-4.458131187635575,1172.0,-4.309756416382252,1286.0,-4.454865163297045,452.0,-4.149437223451328,712.0,-4.31096757022472,879.0,-4.456544658703072,279,1424,189.17079162597656,189.29764,dump_279.lammpstraj
dump_280.csv,435.0,-3.584488206896552,590.0,-3.661434788135593,679.0,-3.9951384241531662,596.0,-3.832510570469799,688.0,-4.005920712209302,321.0,-3.761179875389408,544.0,-4.077694319852942,474.0,-3.914908776371308,552.0,-4.088795751811594,664.0,-4.3997525225903615,835.0,-4.249718065868263,960.0,-4.4043484375,360.0,-4.08060975,585.0,-4.258093350427351,841.0,-4.418713014268728,280,4605,180.6049652099609,180.58286,dump_280.lammpstraj
dump_281.csv,166.0,-3.62630671686747,261.0,-3.703990670498084,358.0,-4.044730474860335,331.0,-3.8829804078549848,353.0,-4.050179135977337,232.0,-3.788952327586207,425.0,-4.117514823529412,397.0,-3.960642556675064,426.0,-4.119035176056338,923.0,-4.457720465872156,1223.0,-4.310284292722812,1282.0,-4.45563496099844,498.0,-4.151031054216867,765.0,-4.312889660130719,788.0,-4.456459016497462,281,4595,188.5891571044922,188.36487,dump_281.lammpstraj
dump_282.csv,115.0,-3.653718565217392,284.0,-3.7323556514084495,289.0,-4.07196839100346,276.0,-3.899775489130435,301.0,-4.072750398671096,554.0,-3.8209612364620935,790.0,-4.143613063291139,758.0,-3.978138430079156,812.0,-4.147624735221675,625.0,-4.470263256,830.0,-4.316212873493976,912.0,-4.4690236074561405,465.0,-4.145755150537634,714.0,-4.319475644257703,869.0,-4.475296985040276,282,731,185.20518493652344,185.25734,dump_282.lammpstraj
dump_283.csv,65.0,-3.643584230769231,130.0,-3.719063730769231,202.0,-4.061832128712871,190.0,-3.90813902631579,202.0,-4.063093762376238,169.0,-3.799847633136095,367.0,-4.130871784741144,338.0,-3.973825103550296,367.0,-4.130421566757493,998.0,-4.474588987975952,1246.0,-4.329914065008026,1377.0,-4.469773137254902,478.0,-4.175602112970712,734.0,-4.331725013623978,914.0,-4.467977598468272,283,1231,192.16964721679688,191.93716,dump_283.lammpstraj
dump_284.csv,155.0,-3.6329894516129033,277.0,-3.713657129963899,369.0,-4.055545230352304,360.0,-3.888283027777778,371.0,-4.055794433962264,193.0,-3.798011943005181,396.0,-4.123173472222223,368.0,-3.9607671875,403.0,-4.1217117617866,789.0,-4.460944581749049,1051.0,-4.305558215984776,1108.0,-4.45700280234657,546.0,-4.147072417582417,809.0,-4.309962954264524,924.0,-4.458316617965368,284,1634,186.90293884277344,186.84607,dump_284.lammpstraj
dump_285.csv,110.0,-3.638420636363637,200.0,-3.715539825,283.0,-4.059427014134275,261.0,-3.8955134674329503,281.0,-4.05927987544484,204.0,-3.798749044117647,419.0,-4.128291026252984,386.0,-3.9708972150259054,417.0,-4.12753293764988,879.0,-4.471816114903299,1155.0,-4.323028922077921,1227.0,-4.464626442542787,513.0,-4.158430955165692,775.0,-4.3196752,916.0,-4.462649017467249,285,3936,189.3994903564453,189.59323,dump_285.lammpstraj
dump_286.csv,87.0,-3.654232586206896,228.0,-3.729437061403509,268.0,-4.068909104477612,249.0,-3.905833574297189,265.0,-4.073723641509434,348.0,-3.8118340373563218,589.0,-4.135266544991511,528.0,-3.972767395833333,592.0,-4.136199831081081,804.0,-4.470904701492537,1028.0,-4.318455564202335,1114.0,-4.468016822262118,445.0,-4.154529078651685,707.0,-4.32069860678925,915.0,-4.469594923497268,286,1210,187.99288940429688,188.39679,dump_286.lammpstraj
dump_287.csv,79.0,-3.651819620253164,189.0,-3.721275185185185,251.0,-4.066809780876494,224.0,-3.905444955357143,250.0,-4.06602974,199.0,-3.7936370100502512,413.0,-4.124940992736077,392.0,-3.972202334183674,421.0,-4.125355534441805,946.0,-4.468952679704017,1200.0,-4.32317385,1300.0,-4.465027638461539,452.0,-4.167166128318584,711.0,-4.324086533052039,920.0,-4.462933092391304,287,3268,190.88873291015625,190.73114,dump_287.lammpstraj
dump_288.csv,326.0,-3.594835720858896,329.0,-3.6780050911854105,565.0,-4.017923876106195,542.0,-3.848035332103321,572.0,-4.019252019230769,109.0,-3.766811559633028,283.0,-4.095402915194347,270.0,-3.9362419629629626,283.0,-4.096660865724382,789.0,-4.437694923954373,1064.0,-4.279581682330827,1092.0,-4.430467161172161,583.0,-4.115379493996569,836.0,-4.282043116028708,826.0,-4.430373020581114,288,1934,184.1941680908203,183.50491,dump_288.lammpstraj
dump_289.csv,76.0,-3.646150592105263,169.0,-3.719241715976331,252.0,-4.065880416666667,228.0,-3.904595109649123,251.0,-4.064989561752988,183.0,-3.7968383879781418,387.0,-4.127026498708011,356.0,-3.9728815168539326,384.0,-4.1259136328125,980.0,-4.46848656632653,1233.0,-4.322163158961882,1357.0,-4.462659380987472,455.0,-4.163325241758242,710.0,-4.321112161971831,913.0,-4.46116,289,553,191.4373321533203,191.20862,dump_289.lammpstraj
dump_290.csv,227.0,-3.62602422907489,369.0,-3.705458360433605,448.0,-4.042810959821429,421.0,-3.871003942992874,458.0,-4.047021058951965,325.0,-3.7896515692307697,541.0,-4.114978789279113,511.0,-3.9515793052837576,554.0,-4.117951931407943,662.0,-4.445465445619336,871.0,-4.293401222732491,955.0,-4.444411513089005,456.0,-4.127516414473684,714.0,-4.29483637254902,937.0,-4.447571632870864,290,491,184.21774291992188,183.83072,dump_290.lammpstraj
dump_291.csv,58.0,-3.6385154310344814,134.0,-3.720479962686567,195.0,-4.066415153846154,183.0,-3.911080081967213,199.0,-4.066958668341709,161.0,-3.791303136645962,376.0,-4.128983577127659,346.0,-3.976842196531792,372.0,-4.1276850000000005,1011.0,-4.47699084569733,1287.0,-4.330517801087801,1391.0,-4.471206689432064,462.0,-4.171624826839827,717.0,-4.32840230125523,946.0,-4.4668977589852,291,2962,192.12657165527344,192.13354,dump_291.lammpstraj
dump_292.csv,69.0,-3.6579618115942014,216.0,-3.7374960416666654,237.0,-4.08101006329114,230.0,-3.910430326086957,237.0,-4.081772848101266,420.0,-3.815386642857143,648.0,-4.147920555555555,644.0,-3.9835277096273294,661.0,-4.149303214826022,722.0,-4.488892811634349,997.0,-4.332609262788365,1021.0,-4.483462375122429,597.0,-4.166816834170854,873.0,-4.33397235395189,827.0,-4.4847365175332525,292,2329,187.5444183349609,187.1345,dump_292.lammpstraj
dump_293.csv,265.0,-3.627158924528302,483.0,-3.714578281573499,433.0,-4.044316512702078,475.0,-3.868502221052632,499.0,-4.05564503006012,584.0,-3.8138298972602738,752.0,-4.128674215425532,820.0,-3.95680618902439,869.0,-4.134629551208286,349.0,-4.4526966618911175,564.0,-4.287716223404255,587.0,-4.454307827938671,569.0,-4.116570456942004,831.0,-4.2940405956678696,830.0,-4.460846668674699,293,2195,178.65626525878906,178.6222,dump_293.lammpstraj
dump_294.csv,91.0,-3.638724725274725,211.0,-3.712548151658768,281.0,-4.0605024199288255,259.0,-3.89917637065637,283.0,-4.063870530035336,158.0,-3.780858670886076,375.0,-4.11766552,349.0,-3.9600369484240687,375.0,-4.11948608,947.0,-4.466891061246041,1184.0,-4.316872166385135,1290.0,-4.462077775193798,445.0,-4.157592393258427,711.0,-4.315716082981716,920.0,-4.459067266304348,294,3064,190.20053100585932,190.0856,dump_294.lammpstraj
dump_295.csv,379.0,-3.599222625329816,613.0,-3.688899371941272,564.0,-4.016034618794326,578.0,-3.834072179930796,578.0,-4.0292540484429065,738.0,-3.794726226287263,975.0,-4.109367158974359,949.0,-3.934455516332982,969.0,-4.121759484004127,530.0,-4.426463820754718,728.0,-4.263015899725275,740.0,-4.431516986486487,459.0,-4.086347037037037,677.0,-4.271586056129985,509.0,-4.441478280943025,295,657,177.9705352783203,177.94781,dump_295.lammpstraj
dump_296.csv,77.0,-3.649016623376624,181.0,-3.721358425414365,227.0,-4.067726035242291,211.0,-3.904650616113744,227.0,-4.071881211453745,222.0,-3.801949121621621,445.0,-4.128673696629213,411.0,-3.973734708029197,442.0,-4.128444038461539,926.0,-4.4725921004319655,1184.0,-4.323486938344595,1290.0,-4.469141360465116,460.0,-4.167589391304348,712.0,-4.3257965168539325,936.0,-4.467570806623932,296,2374,191.1031646728516,190.84903,dump_296.lammpstraj
