File,Pair,Count,Mean_Energy
dump_280.csv,1-4,596,-3.8325105704697986
dump_280.csv,1-5,688,-4.005920712209302
dump_280.csv,2-2,321,-3.761179875389408
dump_280.csv,2-3,544,-4.077694319852942
dump_280.csv,2-4,474,-3.914908776371308
dump_280.csv,2-5,552,-4.088795751811594
dump_280.csv,3-3,664,-4.3997525225903615
dump_280.csv,3-4,835,-4.249718065868263
dump_280.csv,3-5,960,-4.4043484375
dump_280.csv,4-4,360,-4.08060975
dump_280.csv,4-5,585,-4.258093350427351
dump_280.csv,5-5,841,-4.418713014268728
dump_281.csv,1-1,166,-3.62630671686747
dump_281.csv,1-2,261,-3.7039906704980843
dump_281.csv,1-3,358,-4.044730474860335
dump_281.csv,1-4,331,-3.8829804078549848
dump_281.csv,1-5,353,-4.050179135977337
dump_281.csv,2-2,232,-3.7889523275862067
dump_281.csv,2-3,425,-4.117514823529412
dump_281.csv,2-4,397,-3.9606425566750634
dump_281.csv,2-5,426,-4.119035176056338
dump_281.csv,3-3,923,-4.457720465872156
dump_281.csv,3-4,1223,-4.310284292722812
dump_281.csv,3-5,1282,-4.45563496099844
dump_281.csv,4-4,498,-4.151031054216867
dump_281.csv,4-5,765,-4.312889660130719
dump_281.csv,5-5,788,-4.456459016497462
dump_282.csv,1-1,115,-3.6537185652173916
dump_282.csv,1-2,284,-3.7323556514084504
dump_282.csv,1-3,289,-4.07196839100346
dump_282.csv,1-4,276,-3.899775489130435
dump_282.csv,1-5,301,-4.072750398671096
dump_282.csv,2-2,554,-3.8209612364620935
dump_282.csv,2-3,790,-4.143613063291139
dump_282.csv,2-4,758,-3.978138430079156
dump_282.csv,2-5,812,-4.147624735221675
dump_282.csv,3-3,625,-4.470263256
dump_282.csv,3-4,830,-4.316212873493976
dump_282.csv,3-5,912,-4.4690236074561405
dump_282.csv,4-4,465,-4.145755150537634
dump_282.csv,4-5,714,-4.319475644257703
dump_282.csv,5-5,869,-4.475296985040276
dump_283.csv,1-1,65,-3.643584230769231
dump_283.csv,1-2,130,-3.719063730769231
dump_283.csv,1-3,202,-4.061832128712871
dump_283.csv,1-4,190,-3.90813902631579
dump_283.csv,1-5,202,-4.063093762376238
dump_283.csv,2-2,169,-3.799847633136095
dump_283.csv,2-3,367,-4.130871784741144
dump_283.csv,2-4,338,-3.9738251035502956
dump_283.csv,2-5,367,-4.130421566757493
dump_283.csv,3-3,998,-4.4745889879759515
dump_283.csv,3-4,1246,-4.329914065008026
dump_283.csv,3-5,1377,-4.469773137254902
dump_283.csv,4-4,478,-4.1756021129707115
dump_283.csv,4-5,734,-4.331725013623978
dump_283.csv,5-5,914,-4.467977598468272
dump_284.csv,1-1,155,-3.6329894516129033
dump_284.csv,1-2,277,-3.713657129963899
dump_284.csv,1-3,369,-4.055545230352304
dump_284.csv,1-4,360,-3.888283027777778
dump_284.csv,1-5,371,-4.055794433962264
dump_284.csv,2-2,193,-3.7980119430051813
dump_284.csv,2-3,396,-4.123173472222223
dump_284.csv,2-4,368,-3.9607671875
dump_284.csv,2-5,403,-4.1217117617866
dump_284.csv,3-3,789,-4.460944581749049
dump_284.csv,3-4,1051,-4.305558215984776
dump_284.csv,3-5,1108,-4.45700280234657
dump_284.csv,4-4,546,-4.147072417582417
dump_284.csv,4-5,809,-4.309962954264524
dump_284.csv,5-5,924,-4.458316617965368
dump_285.csv,1-1,110,-3.6384206363636364
dump_285.csv,1-2,200,-3.715539825
dump_285.csv,1-3,283,-4.059427014134275
dump_285.csv,1-4,261,-3.8955134674329503
dump_285.csv,1-5,281,-4.05927987544484
dump_285.csv,2-2,204,-3.798749044117647
dump_285.csv,2-3,419,-4.128291026252984
dump_285.csv,2-4,386,-3.9708972150259068
dump_285.csv,2-5,417,-4.12753293764988
dump_285.csv,3-3,879,-4.471816114903299
dump_285.csv,3-4,1155,-4.323028922077921
dump_285.csv,3-5,1227,-4.464626442542787
dump_285.csv,4-4,513,-4.1584309551656915
dump_285.csv,4-5,775,-4.3196752
dump_285.csv,5-5,916,-4.462649017467249
dump_286.csv,1-1,87,-3.6542325862068963
dump_286.csv,1-2,228,-3.729437061403509
dump_286.csv,1-3,268,-4.068909104477612
dump_286.csv,1-4,249,-3.905833574297189
dump_286.csv,1-5,265,-4.073723641509434
dump_286.csv,2-2,348,-3.8118340373563218
dump_286.csv,2-3,589,-4.135266544991511
dump_286.csv,2-4,528,-3.9727673958333334
dump_286.csv,2-5,592,-4.136199831081081
dump_286.csv,3-3,804,-4.470904701492537
dump_286.csv,3-4,1028,-4.318455564202335
dump_286.csv,3-5,1114,-4.468016822262118
dump_286.csv,4-4,445,-4.154529078651685
dump_286.csv,4-5,707,-4.32069860678925
dump_286.csv,5-5,915,-4.469594923497268
dump_287.csv,1-1,79,-3.651819620253164
dump_287.csv,1-2,189,-3.7212751851851853
dump_287.csv,1-3,251,-4.066809780876494
dump_287.csv,1-4,224,-3.905444955357143
dump_287.csv,1-5,250,-4.06602974
dump_287.csv,2-2,199,-3.7936370100502512
dump_287.csv,2-3,413,-4.124940992736077
dump_287.csv,2-4,392,-3.972202334183674
dump_287.csv,2-5,421,-4.125355534441805
dump_287.csv,3-3,946,-4.468952679704017
dump_287.csv,3-4,1200,-4.32317385
dump_287.csv,3-5,1300,-4.465027638461539
dump_287.csv,4-4,452,-4.167166128318584
dump_287.csv,4-5,711,-4.324086533052039
dump_287.csv,5-5,920,-4.462933092391304
dump_288.csv,1-1,326,-3.594835720858896
dump_288.csv,1-2,329,-3.6780050911854105
dump_288.csv,1-3,565,-4.017923876106195
dump_288.csv,1-4,542,-3.848035332103321
dump_288.csv,1-5,572,-4.019252019230769
dump_288.csv,2-2,109,-3.7668115596330276
dump_288.csv,2-3,283,-4.095402915194347
dump_288.csv,2-4,270,-3.9362419629629626
dump_288.csv,2-5,283,-4.096660865724382
dump_288.csv,3-3,789,-4.437694923954373
dump_288.csv,3-4,1064,-4.279581682330827
dump_288.csv,3-5,1092,-4.430467161172161
dump_288.csv,4-4,583,-4.115379493996569
dump_288.csv,4-5,836,-4.282043116028708
dump_288.csv,5-5,826,-4.430373020581114
dump_289.csv,1-1,76,-3.646150592105263
dump_289.csv,1-2,169,-3.719241715976331
dump_289.csv,1-3,252,-4.065880416666667
dump_289.csv,1-4,228,-3.904595109649123
dump_289.csv,1-5,251,-4.064989561752988
dump_289.csv,2-2,183,-3.7968383879781418
dump_289.csv,2-3,387,-4.127026498708011
dump_289.csv,2-4,356,-3.9728815168539326
dump_289.csv,2-5,384,-4.1259136328125
dump_289.csv,3-3,980,-4.46848656632653
dump_289.csv,3-4,1233,-4.322163158961882
dump_289.csv,3-5,1357,-4.462659380987472
dump_289.csv,4-4,455,-4.163325241758242
dump_289.csv,4-5,710,-4.321112161971831
dump_289.csv,5-5,913,-4.46116
dump_290.csv,1-1,227,-3.62602422907489
dump_290.csv,1-2,369,-3.7054583604336044
dump_290.csv,1-3,448,-4.042810959821429
dump_290.csv,1-4,421,-3.871003942992874
dump_290.csv,1-5,458,-4.047021058951965
dump_290.csv,2-2,325,-3.7896515692307697
dump_290.csv,2-3,541,-4.114978789279113
dump_290.csv,2-4,511,-3.9515793052837576
dump_290.csv,2-5,554,-4.1179519314079425
dump_290.csv,3-3,662,-4.445465445619336
dump_290.csv,3-4,871,-4.293401222732491
dump_290.csv,3-5,955,-4.444411513089005
dump_290.csv,4-4,456,-4.127516414473684
dump_290.csv,4-5,714,-4.29483637254902
dump_290.csv,5-5,937,-4.447571632870864
dump_291.csv,1-1,58,-3.6385154310344827
dump_291.csv,1-2,134,-3.720479962686567
dump_291.csv,1-3,195,-4.066415153846154
dump_291.csv,1-4,183,-3.911080081967213
dump_291.csv,1-5,199,-4.066958668341709
dump_291.csv,2-2,161,-3.7913031366459626
dump_291.csv,2-3,376,-4.128983577127659
dump_291.csv,2-4,346,-3.9768421965317917
dump_291.csv,2-5,372,-4.1276850000000005
dump_291.csv,3-3,1011,-4.47699084569733
dump_291.csv,3-4,1287,-4.330517801087801
dump_291.csv,3-5,1391,-4.471206689432064
dump_291.csv,4-4,462,-4.171624826839827
dump_291.csv,4-5,717,-4.32840230125523
dump_291.csv,5-5,946,-4.4668977589852
dump_292.csv,1-1,69,-3.6579618115942028
dump_292.csv,1-2,216,-3.7374960416666663
dump_292.csv,1-3,237,-4.0810100632911395
dump_292.csv,1-4,230,-3.9104303260869564
dump_292.csv,1-5,237,-4.081772848101266
dump_292.csv,2-2,420,-3.815386642857143
dump_292.csv,2-3,648,-4.147920555555555
dump_292.csv,2-4,644,-3.9835277096273294
dump_292.csv,2-5,661,-4.149303214826022
dump_292.csv,3-3,722,-4.488892811634349
dump_292.csv,3-4,997,-4.332609262788365
dump_292.csv,3-5,1021,-4.483462375122429
dump_292.csv,4-4,597,-4.166816834170854
dump_292.csv,4-5,873,-4.33397235395189
dump_292.csv,5-5,827,-4.4847365175332525
dump_293.csv,1-1,265,-3.627158924528302
dump_293.csv,1-2,483,-3.714578281573499
dump_293.csv,1-3,433,-4.044316512702078
dump_293.csv,1-4,475,-3.8685022210526316
dump_293.csv,1-5,499,-4.05564503006012
dump_293.csv,2-2,584,-3.8138298972602738
dump_293.csv,2-3,752,-4.128674215425532
dump_293.csv,2-4,820,-3.95680618902439
dump_293.csv,2-5,869,-4.134629551208286
dump_293.csv,3-3,349,-4.4526966618911175
dump_293.csv,3-4,564,-4.287716223404255
dump_293.csv,3-5,587,-4.454307827938671
dump_293.csv,4-4,569,-4.116570456942004
dump_293.csv,4-5,831,-4.2940405956678696
dump_293.csv,5-5,830,-4.460846668674699
dump_294.csv,1-1,91,-3.638724725274725
dump_294.csv,1-2,211,-3.7125481516587677
dump_294.csv,1-3,281,-4.0605024199288255
dump_294.csv,1-4,259,-3.8991763706563707
dump_294.csv,1-5,283,-4.063870530035336
dump_294.csv,2-2,158,-3.780858670886076
dump_294.csv,2-3,375,-4.11766552
dump_294.csv,2-4,349,-3.9600369484240687
dump_294.csv,2-5,375,-4.11948608
dump_294.csv,3-3,947,-4.466891061246041
dump_294.csv,3-4,1184,-4.316872166385135
dump_294.csv,3-5,1290,-4.462077775193798
dump_294.csv,4-4,445,-4.157592393258427
dump_294.csv,4-5,711,-4.315716082981716
dump_294.csv,5-5,920,-4.459067266304348
dump_295.csv,1-1,379,-3.5992226253298156
dump_295.csv,1-2,613,-3.688899371941272
dump_295.csv,1-3,564,-4.016034618794326
dump_295.csv,1-4,578,-3.8340721799307955
dump_295.csv,1-5,578,-4.0292540484429065
dump_295.csv,2-2,738,-3.794726226287263
dump_295.csv,2-3,975,-4.109367158974359
dump_295.csv,2-4,949,-3.934455516332982
dump_295.csv,2-5,969,-4.121759484004127
dump_295.csv,3-3,530,-4.426463820754718
dump_295.csv,3-4,728,-4.263015899725275
dump_295.csv,3-5,740,-4.4315169864864865
dump_295.csv,4-4,459,-4.086347037037037
dump_295.csv,4-5,677,-4.271586056129985
dump_295.csv,5-5,509,-4.441478280943025
dump_296.csv,1-1,77,-3.6490166233766237
dump_296.csv,1-2,181,-3.7213584254143646
dump_296.csv,1-3,227,-4.067726035242291
dump_296.csv,1-4,211,-3.9046506161137438
dump_296.csv,1-5,227,-4.071881211453745
dump_296.csv,2-2,222,-3.8019491216216212
dump_296.csv,2-3,445,-4.128673696629213
dump_296.csv,2-4,411,-3.973734708029197
dump_296.csv,2-5,442,-4.128444038461539
dump_296.csv,3-3,926,-4.4725921004319655
dump_296.csv,3-4,1184,-4.323486938344595
dump_296.csv,3-5,1290,-4.469141360465116
dump_296.csv,4-4,460,-4.167589391304348
dump_296.csv,4-5,712,-4.3257965168539325
dump_296.csv,5-5,936,-4.4675708066239315
dump_297.csv,1-1,217,-3.6240330875576037
dump_297.csv,1-2,368,-3.710166875
dump_297.csv,1-3,410,-4.051091853658536
dump_297.csv,1-4,421,-3.8746380166270784
dump_297.csv,1-5,434,-4.050817741935484
dump_297.csv,2-2,305,-3.8006164098360653
dump_297.csv,2-3,510,-4.127808941176471
dump_297.csv,2-4,520,-3.9554079326923075
dump_297.csv,2-5,544,-4.1288080698529415
dump_297.csv,3-3,550,-4.465426481818183
dump_297.csv,3-4,786,-4.303203167938931
dump_297.csv,3-5,825,-4.461638290909091
dump_297.csv,4-4,598,-4.128732491638797
dump_297.csv,4-5,883,-4.302829003397508
dump_297.csv,5-5,941,-4.460550175345377
dump_298.csv,1-1,56,-3.6495844642857143
dump_298.csv,1-2,142,-3.722580809859155
dump_298.csv,1-3,197,-4.067024060913706
dump_298.csv,1-4,180,-3.9145474166666663
dump_298.csv,1-5,198,-4.0693143434343435
dump_298.csv,2-2,164,-3.7968402439024387
dump_298.csv,2-3,373,-4.126531581769437
dump_298.csv,2-4,347,-3.9731076801152736
dump_298.csv,2-5,371,-4.126582911051213
dump_298.csv,3-3,1006,-4.475662470178927
dump_298.csv,3-4,1251,-4.330153293365308
dump_298.csv,3-5,1388,-4.46896837536023
dump_298.csv,4-4,462,-4.176753852813853
dump_298.csv,4-5,714,-4.331026029411765
dump_298.csv,5-5,940,-4.467200675531915
dump_299.csv,1-1,489,-3.566613343558282
dump_299.csv,1-2,584,-3.6469998373287673
dump_299.csv,1-3,726,-3.986236308539945
dump_299.csv,1-4,693,-3.8123031385281383
dump_299.csv,1-5,736,-3.993350835597826
dump_299.csv,2-2,193,-3.7434365284974094
dump_299.csv,2-3,404,-4.069814764851485
dump_299.csv,2-4,376,-3.901249534574468
dump_299.csv,2-5,409,-4.07746619804401
dump_299.csv,3-3,664,-4.405764246987951
dump_299.csv,3-4,874,-4.247332465675058
dump_299.csv,3-5,939,-4.405976565495207
dump_299.csv,4-4,448,-4.078923805803571
dump_299.csv,4-5,700,-4.2505246
dump_299.csv,5-5,828,-4.415167445652174
dump_300.csv,1-1,76,-3.65252677631579
dump_300.csv,1-2,178,-3.7240146348314607
dump_300.csv,1-3,257,-4.067764883268483
dump_300.csv,1-4,235,-3.9039651914893616
dump_300.csv,1-5,258,-4.0666942441860465
dump_300.csv,2-2,209,-3.7965864832535887
dump_300.csv,2-3,425,-4.125919517647059
dump_300.csv,2-4,392,-3.970050905612245
dump_300.csv,2-5,429,-4.12661423076923
dump_300.csv,3-3,935,-4.4694633475935825
dump_300.csv,3-4,1189,-4.319698317914214
dump_300.csv,3-5,1289,-4.4634208611326605
dump_300.csv,4-4,434,-4.159821405529954
dump_300.csv,4-5,704,-4.320662123579545
dump_300.csv,5-5,936,-4.461794663461538
dump_301.csv,1-1,53,-3.639831509433962
dump_301.csv,1-2,143,-3.727333531468531
dump_301.csv,1-3,200,-4.070767475
dump_301.csv,1-4,185,-3.909387513513513
dump_301.csv,1-5,199,-4.071499422110553
dump_301.csv,2-2,174,-3.7951710919540234
dump_301.csv,2-3,376,-4.127589920212766
dump_301.csv,2-4,351,-3.9754216096866095
dump_301.csv,2-5,379,-4.128475514511873
dump_301.csv,3-3,1003,-4.477704027916251
dump_301.csv,3-4,1278,-4.331826787949922
dump_301.csv,3-5,1380,-4.471098858695652
dump_301.csv,4-4,458,-4.173585131004367
dump_301.csv,4-5,715,-4.32895879020979
dump_301.csv,5-5,931,-4.467594382384532
dump_302.csv,1-1,49,-3.6327117346938773
dump_302.csv,1-2,129,-3.725976046511628
dump_302.csv,1-3,200,-4.07073035
dump_302.csv,1-4,185,-3.915483945945946
dump_302.csv,1-5,200,-4.069911149999999
dump_302.csv,2-2,177,-3.792334435028249
dump_302.csv,2-3,367,-4.127787125340599
dump_302.csv,2-4,331,-3.974304924471299
dump_302.csv,2-5,362,-4.127587748618784
dump_302.csv,3-3,1014,-4.4746288954635105
dump_302.csv,3-4,1273,-4.329359320502749
dump_302.csv,3-5,1391,-4.470117631200575
dump_302.csv,4-4,473,-4.173744545454546
dump_302.csv,4-5,718,-4.329021873259053
dump_302.csv,5-5,939,-4.466383056443024
dump_303.csv,1-1,483,-3.5587312836438922
dump_303.csv,1-2,632,-3.6508018829113924
dump_303.csv,1-3,733,-3.98265534106412
dump_303.csv,1-4,680,-3.812989647058824
dump_303.csv,1-5,714,-3.9913023389355744
dump_303.csv,2-2,311,-3.762936125401929
dump_303.csv,2-3,547,-4.079091882998172
dump_303.csv,2-4,521,-3.9160690499040305
dump_303.csv,2-5,526,-4.08805927756654
dump_303.csv,3-3,739,-4.4027367997293645
dump_303.csv,3-4,946,-4.2478092970401695
dump_303.csv,3-5,994,-4.405427580482898
dump_303.csv,4-4,460,-4.084060478260869
dump_303.csv,4-5,702,-4.2600058404558405
dump_303.csv,5-5,616,-4.416348790584416
dump_304.csv,1-1,108,-3.643733611111111
dump_304.csv,1-2,249,-3.725455923694779
dump_304.csv,1-3,286,-4.06523187062937
dump_304.csv,1-4,264,-3.9022201893939394
dump_304.csv,1-5,289,-4.067230449826989
dump_304.csv,2-2,303,-3.8025106435643563
dump_304.csv,2-3,542,-4.130474566420665
dump_304.csv,2-4,500,-3.97073285
dump_304.csv,2-5,548,-4.13182670620438
dump_304.csv,3-3,793,-4.466888915510719
dump_304.csv,3-4,1019,-4.3164900392541705
dump_304.csv,3-5,1117,-4.465535523724261
dump_304.csv,4-4,463,-4.157070950323974
dump_304.csv,4-5,713,-4.32006920056101
dump_304.csv,5-5,940,-4.465662308510638
dump_305.csv,1-1,226,-3.5991122345132744
dump_305.csv,1-2,334,-3.6862965419161675
dump_305.csv,1-3,448,-4.023267310267857
dump_305.csv,1-4,405,-3.863119888888889
dump_305.csv,1-5,438,-4.031234714611872
dump_305.csv,2-2,190,-3.7771753421052634
dump_305.csv,2-3,406,-4.100106243842364
dump_305.csv,2-4,364,-3.9489986263736263
dump_305.csv,2-5,401,-4.105955847880299
dump_305.csv,3-3,925,-4.440848756756757
dump_305.csv,3-4,1153,-4.291088577623591
dump_305.csv,3-5,1276,-4.439519984326019
dump_305.csv,4-4,451,-4.135164600886918
dump_305.csv,4-5,697,-4.300497431850789
dump_305.csv,5-5,796,-4.4434040452261305
dump_306.csv,1-1,214,-3.611555490654206
dump_306.csv,1-2,373,-3.6987122654155495
dump_306.csv,1-3,430,-4.034711965116279
dump_306.csv,1-4,395,-3.871555329113924
dump_306.csv,1-5,433,-4.04013019630485
dump_306.csv,2-2,336,-3.7899099702380954
dump_306.csv,2-3,566,-4.114460097173145
dump_306.csv,2-4,528,-3.956303191287879
dump_306.csv,2-5,571,-4.120786558669002
dump_306.csv,3-3,788,-4.447241091370558
dump_306.csv,3-4,1012,-4.2956304150197635
dump_306.csv,3-5,1106,-4.4448039014466545
dump_306.csv,4-4,455,-4.134030263736264
dump_306.csv,4-5,699,-4.300690543633762
dump_306.csv,5-5,817,-4.448802405140759
dump_307.csv,1-1,111,-3.6421924774774777
dump_307.csv,1-2,257,-3.7197856031128405
dump_307.csv,1-3,295,-4.057465118644068
dump_307.csv,1-4,267,-3.89431904494382
dump_307.csv,1-5,294,-4.063128673469388
dump_307.csv,2-2,362,-3.7989085220994476
dump_307.csv,2-3,605,-4.128268892561984
dump_307.csv,2-4,549,-3.967972149362477
dump_307.csv,2-5,598,-4.131148152173913
dump_307.csv,3-3,854,-4.465140702576113
dump_307.csv,3-4,1086,-4.31520861878453
dump_307.csv,3-5,1202,-4.463911805324459
dump_307.csv,4-4,467,-4.1550269164882225
dump_307.csv,4-5,706,-4.320957032577904
dump_307.csv,5-5,814,-4.467218556511057
dump_308.csv,1-1,92,-3.6210726086956524
dump_308.csv,1-2,191,-3.7161128795811518
dump_308.csv,1-3,257,-4.061408365758755
dump_308.csv,1-4,235,-3.899181829787234
dump_308.csv,1-5,257,-4.064117159533074
dump_308.csv,2-2,200,-3.7960524249999996
dump_308.csv,2-3,440,-4.124561897727273
dump_308.csv,2-4,405,-3.970958444444445
dump_308.csv,2-5,441,-4.126961757369615
dump_308.csv,3-3,952,-4.4684348897058825
dump_308.csv,3-4,1232,-4.321103441558441
dump_308.csv,3-5,1324,-4.465076423716012
dump_308.csv,4-4,449,-4.164184398663697
dump_308.csv,4-5,703,-4.323328762446657
dump_308.csv,5-5,897,-4.465420072463768
dump_309.csv,1-1,86,-3.6222451744186044
dump_309.csv,1-2,165,-3.711159151515152
dump_309.csv,1-3,250,-4.0562974
dump_309.csv,1-4,230,-3.899308913043478
dump_309.csv,1-5,249,-4.058159618473896
dump_309.csv,2-2,170,-3.793879588235294
dump_309.csv,2-3,385,-4.122613207792208
dump_309.csv,2-4,343,-3.96803638483965
dump_309.csv,2-5,381,-4.1252537139107615
dump_309.csv,3-3,1001,-4.466401418581419
dump_309.csv,3-4,1253,-4.319311524341581
dump_309.csv,3-5,1375,-4.461638010909091
dump_309.csv,4-4,451,-4.1620966518847
dump_309.csv,4-5,691,-4.319613921852388
dump_309.csv,5-5,913,-4.463125421686747
dump_310.csv,1-1,562,-3.559405222419929
dump_310.csv,1-2,809,-3.6458663040791097
dump_310.csv,1-3,810,-3.9678362160493825
dump_310.csv,1-4,727,-3.7998843535075655
dump_310.csv,1-5,468,-3.9941167735042735
dump_310.csv,2-2,756,-3.7556264087301585
dump_310.csv,2-3,1054,-4.067918282732448
dump_310.csv,2-4,923,-3.9015408125677142
dump_310.csv,2-5,632,-4.089993900316456
dump_310.csv,3-3,850,-4.383340311764706
dump_310.csv,3-4,1038,-4.228587731213873
dump_310.csv,3-5,687,-4.3922154002911205
dump_310.csv,4-4,374,-4.061187459893048
dump_310.csv,4-5,361,-4.244947825484765
dump_310.csv,5-5,102,-4.406682352941177
dump_311.csv,1-1,272,-3.6196142279411765
dump_311.csv,1-2,449,-3.6990052561247215
dump_311.csv,1-3,462,-4.042327045454545
dump_311.csv,1-4,501,-3.8633068163672655
dump_311.csv,1-5,506,-4.045105563241107
dump_311.csv,2-2,374,-3.798135360962567
dump_311.csv,2-3,562,-4.124379928825623
dump_311.csv,2-4,612,-3.9513982761437907
dump_311.csv,2-5,623,-4.126791404494383
dump_311.csv,3-3,435,-4.455959034482759
dump_311.csv,3-4,690,-4.293256014492753
dump_311.csv,3-5,701,-4.453828109843082
dump_311.csv,4-4,677,-4.1220959453471195
dump_311.csv,4-5,951,-4.2998540746582545
dump_311.csv,5-5,836,-4.457988211722488
dump_312.csv,1-1,129,-3.642459108527132
dump_312.csv,1-2,284,-3.726297218309859
dump_312.csv,1-3,306,-4.059808790849673
dump_312.csv,1-4,293,-3.895959795221843
dump_312.csv,1-5,313,-4.068170638977636
dump_312.csv,2-2,462,-3.813707229437229
dump_312.csv,2-3,699,-4.137092782546495
dump_312.csv,2-4,663,-3.972928914027149
dump_312.csv,2-5,716,-4.142070279329609
dump_312.csv,3-3,674,-4.469122396142433
dump_312.csv,3-4,877,-4.314526641961232
dump_312.csv,3-5,959,-4.466962768508863
dump_312.csv,4-4,459,-4.145236557734204
dump_312.csv,4-5,716,-4.316249727653631
dump_312.csv,5-5,916,-4.4698444868995635
dump_313.csv,1-1,286,-3.602939283216783
dump_313.csv,1-2,373,-3.677290469168901
dump_313.csv,1-3,513,-4.020157222222222
dump_313.csv,1-4,462,-3.8573555086580082
dump_313.csv,1-5,500,-4.02214676
dump_313.csv,2-2,193,-3.771481269430052
dump_313.csv,2-3,403,-4.09439746898263
dump_313.csv,2-4,357,-3.936164047619048
dump_313.csv,2-5,398,-4.097846256281407
dump_313.csv,3-3,945,-4.432147312169312
dump_313.csv,3-4,1193,-4.2839584450963955
dump_313.csv,3-5,1263,-4.431662161520189
dump_313.csv,4-4,448,-4.129503705357143
dump_313.csv,4-5,705,-4.292006432624114
dump_313.csv,5-5,721,-4.436786116504854
dump_314.csv,1-1,227,-3.6091387885462556
dump_314.csv,1-2,309,-3.697299466019418
dump_314.csv,1-3,443,-4.031950485327314
dump_314.csv,1-4,402,-3.868483706467662
dump_314.csv,1-5,451,-4.039058702882484
dump_314.csv,2-2,183,-3.787940601092896
dump_314.csv,2-3,376,-4.108759414893617
dump_314.csv,2-4,346,-3.9487165751445086
dump_314.csv,2-5,384,-4.111756744791667
dump_314.csv,3-3,848,-4.443058985849056
dump_314.csv,3-4,1060,-4.290480320754717
dump_314.csv,3-5,1170,-4.441410508547008
dump_314.csv,4-4,456,-4.132641041666666
dump_314.csv,4-5,718,-4.294589603064067
dump_314.csv,5-5,904,-4.44193299778761
dump_315.csv,1-1,176,-3.618548125
dump_315.csv,1-2,275,-3.6917957636363634
dump_315.csv,1-3,368,-4.037449456521739
dump_315.csv,1-4,339,-3.878758687315634
dump_315.csv,1-5,360,-4.041411486111111
dump_315.csv,2-2,164,-3.7795914024390243
dump_315.csv,2-3,374,-4.105200748663102
dump_315.csv,2-4,343,-3.951495728862974
dump_315.csv,2-5,369,-4.106839552845528
dump_315.csv,3-3,1030,-4.454310184466019
dump_315.csv,3-4,1286,-4.305415898133748
dump_315.csv,3-5,1378,-4.449677144412192
dump_315.csv,4-4,452,-4.14556488938053
dump_315.csv,4-5,705,-4.307736957446808
dump_315.csv,5-5,805,-4.451268397515528
dump_316.csv,1-1,88,-3.6455173295454544
dump_316.csv,1-2,180,-3.724261361111111
dump_316.csv,1-3,258,-4.06491976744186
dump_316.csv,1-4,240,-3.9051095833333336
dump_316.csv,1-5,260,-4.065014807692307
dump_316.csv,2-2,182,-3.7956506868131865
dump_316.csv,2-3,389,-4.127227095115681
dump_316.csv,2-4,361,-3.9718606925207753
dump_316.csv,2-5,393,-4.125367582697201
dump_316.csv,3-3,947,-4.469455063357973
dump_316.csv,3-4,1227,-4.321063537082314
dump_316.csv,3-5,1311,-4.462977719298245
dump_316.csv,4-4,457,-4.163078577680525
dump_316.csv,4-5,722,-4.320424162049862
dump_316.csv,5-5,932,-4.45946587446352
dump_317.csv,1-1,118,-3.6663611016949154
dump_317.csv,1-2,289,-3.745599429065744
dump_317.csv,1-3,272,-4.067085735294118
dump_317.csv,1-4,246,-3.902293333333333
dump_317.csv,1-5,294,-4.081891700680273
dump_317.csv,2-2,726,-3.834084614325069
dump_317.csv,2-3,949,-4.144853682824025
dump_317.csv,2-4,864,-3.981981741898148
dump_317.csv,2-5,1013,-4.154527255676209
dump_317.csv,3-3,525,-4.460124019047619
dump_317.csv,3-4,688,-4.308093793604652
dump_317.csv,3-5,811,-4.466771226880395
dump_317.csv,4-4,315,-4.147143857142857
dump_317.csv,4-5,551,-4.3171952631578945
dump_317.csv,5-5,937,-4.4746015154749195
dump_318.csv,1-1,197,-3.613991827411168
dump_318.csv,1-2,307,-3.697062035830619
dump_318.csv,1-3,408,-4.038034142156863
dump_318.csv,1-4,377,-3.87574550397878
dump_318.csv,1-5,407,-4.039690085995086
dump_318.csv,2-2,181,-3.7800834806629835
dump_318.csv,2-3,384,-4.108024947916666
dump_318.csv,2-4,356,-3.9465519943820224
dump_318.csv,2-5,391,-4.112094884910486
dump_318.csv,3-3,856,-4.447296255841121
dump_318.csv,3-4,1109,-4.299074075743913
dump_318.csv,3-5,1210,-4.446020652892562
dump_318.csv,4-4,439,-4.140238189066059
dump_318.csv,4-5,704,-4.301069737215909
dump_318.csv,5-5,899,-4.449825995550612
dump_319.csv,1-1,157,-3.630755477707006
dump_319.csv,1-2,300,-3.7146052333333333
dump_319.csv,1-3,349,-4.0515595845272205
dump_319.csv,1-4,322,-3.887446972049689
dump_319.csv,1-5,360,-4.058895902777778
dump_319.csv,2-2,312,-3.798397355769231
dump_319.csv,2-3,542,-4.121107084870849
dump_319.csv,2-4,500,-3.96331106
dump_319.csv,2-5,549,-4.1264908196721315
dump_319.csv,3-3,761,-4.457713074901445
dump_319.csv,3-4,977,-4.307260813715455
dump_319.csv,3-5,1072,-4.456671427238806
dump_319.csv,4-4,453,-4.1436511037527595
dump_319.csv,4-5,708,-4.312763064971752
dump_319.csv,5-5,924,-4.457357478354979
dump_320.csv,1-1,84,-3.6390426785714283
dump_320.csv,1-2,183,-3.72329650273224
dump_320.csv,1-3,240,-4.059262708333333
